,Label
20300,2
15540,1
17160,1
31447,5
22087,2
35158,5
17080,1
17141,1
23090,2
23113,2
4708,0
34686,5
23571,4
21405,2
8711,0
34654,5
26307,3
34914,5
7137,0
2868,0
36164,5
8927,0
20882,2
31822,5
12697,1
17771,2
21574,2
5668,0
19369,2
8208,0
2820,0
12440,1
23312,4
12694,1
15018,1
30005,5
19426,2
9587,1
6330,0
17357,1
1021,0
20979,2
6756,0
35003,5
27006,3
18473,2
13414,1
16457,1
7446,0
10543,1
31402,5
36909,5
768,0
11587,1
6996,0
34940,5
28431,5
12096,1
37297,5
7730,0
33986,5
16630,1
35557,5
4338,0
1811,0
25430,3
19526,2
4611,0
14437,1
37351,5
18224,2
27919,5
3375,0
6058,0
20854,2
33176,5
12626,1
10705,1
17987,2
11674,1
25634,3
20558,2
18287,2
16851,1
10583,1
26002,3
29141,5
5154,0
1895,0
27983,5
31107,5
31937,5
25245,3
22580,2
36830,5
24396,3
10263,1
2035,0
6913,0
13225,1
37070,5
17622,2
9112,1
11114,1
23042,2
33816,5
8506,0
20907,2
36242,5
3892,0
14581,1
783,0
36313,5
18927,2
32045,5
4050,0
6997,0
28089,5
15775,1
24033,4
14819,1
24252,3
9071,0
23887,4
2867,0
22977,2
22512,2
565,0
17808,2
31762,5
29227,5
35676,5
22604,2
7993,0
33852,5
14014,1
36467,5
25477,3
3284,0
29158,5
11069,1
2643,0
9970,1
36795,5
32657,5
26795,3
33643,5
16585,1
16983,1
20550,2
22669,2
21907,2
12617,1
32190,5
26230,3
16844,1
22555,2
35152,5
22138,2
14792,1
36697,5
10433,1
225,0
3993,0
137,0
24124,4
29506,5
3630,0
23833,4
15378,1
23043,2
33861,5
33548,5
34072,5
10113,1
24269,3
31144,5
6045,0
31354,5
30764,5
1581,0
8021,0
27850,3
28638,5
7870,0
1121,0
4118,0
23373,4
19162,2
9521,1
21968,2
5068,0
30102,5
7763,0
36133,5
21379,2
33947,5
23290,4
6572,0
12022,1
9688,1
28148,5
2833,0
25218,3
18726,2
904,0
714,0
28505,5
7355,0
22955,2
20411,2
16668,1
24094,4
2409,0
2890,0
32352,5
18907,2
14142,1
29042,5
31036,5
12436,1
27196,3
7746,0
14772,1
4524,0
11314,1
28349,5
15544,1
11362,1
3205,0
36861,5
28150,5
33299,5
32584,5
27441,3
534,0
21690,2
22228,2
448,0
9680,1
727,0
16,0
19485,2
8448,0
28084,5
23016,2
12598,1
119,0
11027,1
29713,5
19600,2
5499,0
34082,5
6005,0
11154,1
21782,2
32403,5
11163,1
6381,0
10814,1
29346,5
879,0
12959,1
12939,1
35614,5
26580,3
6774,0
16687,1
20732,2
8162,0
6750,0
17759,2
5768,0
19510,2
36955,5
30990,5
20591,2
5141,0
32988,5
16065,1
8253,0
33240,5
29682,5
33414,5
19446,2
8646,0
37065,5
2572,0
4794,0
23626,4
22030,2
23727,4
15908,1
495,0
18940,2
21944,2
6494,0
14739,1
32506,5
12991,1
9181,1
12107,1
35727,5
1835,0
19161,2
6405,0
1387,0
8957,0
8790,0
20937,2
22149,2
15520,1
31347,5
3465,0
11765,1
29274,5
27326,3
29288,5
19873,2
1245,0
34793,5
15435,1
8186,0
15683,1
25244,3
10822,1
16312,1
27946,5
15396,1
32648,5
13033,1
17053,1
24557,3
467,0
33089,5
23177,4
13874,1
3479,0
24598,3
4684,0
2786,0
18356,2
29047,5
11328,1
29486,5
5048,0
29794,5
12105,1
34775,5
29033,5
17605,2
10901,1
31900,5
15036,1
1023,0
28819,5
11117,1
6656,0
12947,1
30343,5
18229,2
33307,5
5758,0
22185,2
14613,1
31564,5
24573,3
11397,1
29578,5
11424,1
31106,5
2577,0
29209,5
3884,0
13641,1
34150,5
9507,1
33734,5
29389,5
21790,2
5295,0
7304,0
5770,0
11286,1
32297,5
10124,1
11838,1
32122,5
18029,2
32880,5
4142,0
1477,0
10421,1
9014,0
3444,0
26234,3
4554,0
12472,1
4385,0
24906,3
6994,0
29601,5
30946,5
12201,1
12879,1
27003,3
25790,3
12655,1
8354,0
12678,1
2029,0
19758,2
12695,1
26744,3
10468,1
14145,1
21134,2
28815,5
3145,0
4910,0
16598,1
572,0
1808,0
11623,1
10527,1
31571,5
36252,5
35898,5
20286,2
17367,1
27303,3
11863,1
11530,1
7391,0
30736,5
10567,1
3870,0
1212,0
17674,2
24910,3
16470,1
16161,1
21724,2
4633,0
26706,3
21619,2
10867,1
7800,0
33313,5
5880,0
33973,5
34418,5
34079,5
5595,0
14154,1
20457,2
7821,0
17664,2
16773,1
23969,4
24829,3
12313,1
26013,3
34117,5
28498,5
1869,0
14915,1
6236,0
33096,5
4019,0
23160,4
35217,5
2780,0
8694,0
22703,2
29336,5
30678,5
10064,1
6270,0
21274,2
4128,0
20968,2
23699,4
28785,5
13007,1
27412,3
34870,5
16442,1
6887,0
18887,2
14979,1
6973,0
4384,0
12333,1
7889,0
34075,5
29853,5
35219,5
13123,1
3499,0
14174,1
29870,5
23897,4
31219,5
12580,1
28294,5
15728,1
29449,5
5476,0
16054,1
34827,5
22166,2
34519,5
2185,0
13325,1
35449,5
24664,3
15810,1
29658,5
31369,5
24768,3
11472,1
27138,3
28451,5
13467,1
22204,2
4530,0
1545,0
11438,1
12133,1
27239,3
9622,1
31054,5
12973,1
10130,1
6501,0
13785,1
28357,5
33873,5
14319,1
23569,4
3167,0
5324,0
16879,1
18997,2
26657,3
280,0
2705,0
2203,0
37214,5
7642,0
25180,3
17365,1
13295,1
15308,1
29104,5
14793,1
11538,1
12733,1
9717,1
21437,2
14766,1
9539,1
27371,3
29774,5
35571,5
7424,0
29679,5
27457,3
33684,5
21362,2
37378,5
2250,0
19053,2
4683,0
7440,0
4344,0
6703,0
2448,0
15534,1
15699,1
19516,2
4444,0
9988,1
29696,5
4884,0
18395,2
6726,0
26609,3
6728,0
2260,0
33984,5
3648,0
15275,1
29192,5
16222,1
23496,4
21269,2
33697,5
12706,1
10968,1
24743,3
3720,0
8481,0
31893,5
27402,3
14827,1
29881,5
17452,1
1157,0
33275,5
13849,1
17013,1
19108,2
396,0
28423,5
33963,5
1168,0
18956,2
2248,0
28311,5
11505,1
16021,1
22250,2
18214,2
11305,1
5903,0
21905,2
31241,5
20024,2
25302,3
18303,2
12786,1
10991,1
3571,0
35291,5
2209,0
3979,0
11782,1
3277,0
5168,0
2055,0
9848,1
31800,5
13448,1
12715,1
20754,2
2359,0
23449,4
20450,2
17411,1
19605,2
23595,4
18591,2
25523,3
36074,5
28731,5
30876,5
29999,5
24597,3
24754,3
16003,1
9523,1
23619,4
22128,2
16449,1
35696,5
18203,2
29631,5
12588,1
32475,5
22962,2
21211,2
8865,0
20395,2
4926,0
8781,0
24215,3
36331,5
36099,5
24831,3
20705,2
8739,0
2990,0
2787,0
7514,0
1805,0
2269,0
16775,1
1372,0
9935,1
31645,5
5292,0
3501,0
24239,3
25475,3
5651,0
198,0
4625,0
19475,2
6620,0
11593,1
13131,1
7729,0
1437,0
21678,2
15968,1
28961,5
19674,2
25818,3
12844,1
37386,5
23278,4
1401,0
5350,0
36077,5
25017,3
28912,5
9417,1
23293,4
9990,1
7552,0
3813,0
3890,0
1036,0
31327,5
36828,5
2065,0
13235,1
33369,5
35116,5
28931,5
36503,5
18201,2
13402,1
34860,5
33041,5
13600,1
28276,5
37311,5
31850,5
7194,0
1619,0
13280,1
15273,1
7652,0
36740,5
21410,2
9194,1
28794,5
35361,5
9376,1
9419,1
10464,1
13112,1
10541,1
32006,5
2183,0
33616,5
8167,0
26010,3
18362,2
30987,5
19956,2
34442,5
7106,0
30354,5
930,0
1370,0
20030,2
1846,0
29436,5
25528,3
4730,0
27671,3
35693,5
2959,0
5854,0
19306,2
15236,1
5829,0
16880,1
24637,3
3125,0
15770,1
5316,0
15320,1
29311,5
25226,3
22404,2
2040,0
863,0
7071,0
21172,2
24612,3
7878,0
9049,0
14195,1
15624,1
16105,1
10529,1
3736,0
2798,0
286,0
31301,5
25334,3
30018,5
37145,5
31422,5
31223,5
17462,1
9506,1
9058,0
28929,5
24989,3
26464,3
3923,0
18649,2
9319,1
37225,5
20886,2
23537,4
15798,1
23730,4
36801,5
24357,3
422,0
15129,1
22730,2
23933,4
12276,1
30965,5
2759,0
10564,1
36335,5
10532,1
33078,5
27898,3
37180,5
7450,0
2517,0
24559,3
15877,1
10536,1
1484,0
19106,2
27302,3
14873,1
8782,0
19235,2
23737,4
18618,2
10650,1
29169,5
6672,0
33623,5
34707,5
21374,2
779,0
28380,5
2453,0
25986,3
6544,0
13935,1
13208,1
35345,5
691,0
15604,1
24003,4
34982,5
35949,5
476,0
10704,1
11406,1
940,0
27716,3
6685,0
35226,5
26272,3
25262,3
14996,1
26164,3
24938,3
593,0
14496,1
2476,0
27676,3
17142,1
24471,3
35161,5
30290,5
11442,1
35542,5
19772,2
31359,5
30584,5
2568,0
9930,1
8299,0
31092,5
35790,5
3494,0
20261,2
37278,5
17351,1
12630,1
6273,0
11172,1
26162,3
25508,3
17845,2
6805,0
33264,5
24867,3
3295,0
3461,0
34110,5
24563,3
4134,0
14476,1
4577,0
27669,3
36260,5
36108,5
13175,1
32341,5
17227,1
22585,2
15076,1
23219,4
16364,1
15426,1
8501,0
17652,2
30060,5
978,0
35093,5
19672,2
32777,5
17176,1
25355,3
19639,2
14242,1
18416,2
9827,1
2440,0
26605,3
4408,0
23661,4
19984,2
20065,2
8911,0
27298,3
3152,0
9673,1
29520,5
25485,3
16452,1
6710,0
37345,5
8825,0
32930,5
12423,1
18860,2
36512,5
8628,0
3227,0
31328,5
33425,5
21643,2
31276,5
1959,0
17524,2
1223,0
12543,1
10346,1
310,0
23750,4
28581,5
13157,1
7183,0
35540,5
2584,0
9554,1
29182,5
35632,5
6064,0
32123,5
36696,5
2700,0
32577,5
8331,0
3957,0
21735,2
1001,0
26754,3
10060,1
24238,3
22809,2
23711,4
30606,5
21328,2
30670,5
30084,5
8773,0
12478,1
20681,2
14514,1
28272,5
35018,5
27262,3
23767,4
14372,1
29231,5
34598,5
9510,1
10510,1
33143,5
34228,5
36146,5
5771,0
13831,1
16113,1
31590,5
26220,3
17002,1
22987,2
10211,1
11041,1
18353,2
12696,1
9878,1
25896,3
33458,5
33780,5
23444,4
9094,1
1651,0
272,0
17173,1
16292,1
201,0
5227,0
32643,5
25868,3
29051,5
20445,2
35630,5
13273,1
4456,0
33508,5
15035,1
4668,0
21098,2
28104,5
30996,5
34453,5
4160,0
20140,2
14152,1
1046,0
4974,0
19023,2
25664,3
30032,5
8050,0
1427,0
16984,1
1530,0
20055,2
21738,2
34902,5
6183,0
33655,5
31074,5
14280,1
28168,5
3748,0
18850,2
32824,5
32984,5
30641,5
1972,0
16678,1
35805,5
31871,5
33909,5
3420,0
31985,5
16596,1
12669,1
25751,3
920,0
18598,2
14709,1
9735,1
1367,0
28071,5
17801,2
7621,0
14818,1
1156,0
35573,5
466,0
27,0
17663,2
29953,5
8252,0
4411,0
14057,1
33175,5
24100,4
6931,0
14063,1
37302,5
21228,2
28985,5
32716,5
11470,1
24948,3
29119,5
30080,5
23436,4
925,0
18607,2
10516,1
1571,0
21075,2
22131,2
7151,0
20342,2
721,0
22020,2
17090,1
32418,5
27673,3
22960,2
21858,2
30393,5
16280,1
17905,2
22913,2
23997,4
27647,3
10605,1
34744,5
15876,1
14729,1
13220,1
28228,5
14331,1
167,0
9337,1
23355,4
22926,2
18204,2
23145,4
1670,0
15014,1
34623,5
25746,3
31930,5
23152,4
25972,3
34722,5
9687,1
12220,1
10138,1
29642,5
21560,2
31033,5
8372,0
11173,1
12307,1
22625,2
1937,0
32048,5
24493,3
23007,2
7480,0
9672,1
16637,1
27580,3
6106,0
2589,0
34705,5
27275,3
25395,3
25961,3
31752,5
22003,2
3940,0
14540,1
9572,1
908,0
9757,1
30552,5
346,0
29781,5
4508,0
33736,5
10467,1
26731,3
605,0
21660,2
14481,1
4368,0
26491,3
8757,0
28818,5
24671,3
29083,5
31741,5
28898,5
14455,1
15822,1
30879,5
6152,0
8526,0
4597,0
14203,1
7129,0
18037,2
13084,1
18331,2
4634,0
21001,2
24770,3
5659,0
29244,5
3260,0
36417,5
35717,5
25163,3
24080,4
12459,1
28051,5
4770,0
5010,0
25832,3
21005,2
14701,1
27523,3
12461,1
22006,2
10310,1
10584,1
10853,1
23232,4
35435,5
22159,2
2796,0
7049,0
21543,2
24224,3
31255,5
24202,3
18100,2
13382,1
15370,1
7085,0
19649,2
33762,5
23966,4
23303,4
19903,2
17379,1
31178,5
31148,5
24125,4
36433,5
26651,3
4457,0
19298,2
34846,5
5502,0
21703,2
35528,5
35254,5
29000,5
13768,1
30271,5
22936,2
5122,0
3676,0
8808,0
2878,0
16274,1
22500,2
12730,1
21616,2
9193,1
16863,1
1050,0
23748,4
3253,0
2660,0
9610,1
47,0
27358,3
20640,2
10974,1
32520,5
3104,0
11001,1
3197,0
27291,3
37204,5
26417,3
12594,1
36706,5
14583,1
12340,1
23457,4
10354,1
37023,5
6554,0
7050,0
7516,0
14733,1
31540,5
16511,1
6796,0
30878,5
25702,3
32092,5
29918,5
8557,0
8535,0
21288,2
15765,1
25063,3
138,0
4749,0
2920,0
29229,5
22952,2
14286,1
32194,5
5662,0
20166,2
22045,2
29439,5
9244,1
32239,5
24734,3
30595,5
33673,5
23176,4
7580,0
32867,5
28109,5
32844,5
17720,2
18556,2
29719,5
19823,2
28350,5
7754,0
16376,1
6201,0
6680,0
29715,5
34470,5
22230,2
21297,2
8496,0
22123,2
3959,0
23024,2
18338,2
10094,1
18351,2
2060,0
1997,0
26251,3
25000,3
26365,3
33795,5
35041,5
6647,0
30364,5
16247,1
11666,1
13472,1
34287,5
25714,3
32818,5
13735,1
8853,0
13887,1
15058,1
30883,5
13927,1
35447,5
18537,2
28959,5
8151,0
20104,2
26545,3
5011,0
22235,2
16873,1
33212,5
4492,0
16116,1
31043,5
12523,1
18382,2
9850,1
2384,0
1274,0
33653,5
23327,4
15286,1
33284,5
33776,5
15495,1
30442,5
33362,5
1200,0
29720,5
15130,1
28088,5
2416,0
35567,5
16042,1
12166,1
6395,0
6786,0
37396,5
35438,5
18877,2
7492,0
12573,1
1764,0
22734,2
7216,0
19586,2
4473,0
37100,5
24929,3
3459,0
28950,5
8093,0
7825,0
5644,0
11248,1
1201,0
19143,2
35429,5
32544,5
16132,1
23909,4
36957,5
36942,5
23917,4
34208,5
30697,5
12245,1
21825,2
33389,5
32302,5
14535,1
18953,2
11168,1
32672,5
26772,3
18916,2
10018,1
27493,3
7457,0
11076,1
26661,3
11511,1
6050,0
27110,3
34562,5
25921,3
30293,5
32857,5
16962,1
680,0
7985,0
37310,5
11401,1
12895,1
21897,2
14722,1
25204,3
4188,0
32142,5
31541,5
36531,5
32349,5
32377,5
17980,2
31225,5
32057,5
36686,5
36371,5
17888,2
19309,2
18061,2
21329,2
17088,1
20777,2
4323,0
8722,0
11010,1
27359,3
29472,5
3555,0
28857,5
21419,2
22630,2
26710,3
23746,4
7055,0
21090,2
16799,1
9452,1
36195,5
34821,5
17997,2
21741,2
19389,2
18558,2
1543,0
15329,1
31664,5
36229,5
25966,3
13622,1
30423,5
7945,0
15929,1
8750,0
31202,5
5984,0
3605,0
20034,2
32660,5
7257,0
16688,1
20714,2
35597,5
23802,4
11312,1
24347,3
10033,1
25398,3
2322,0
36953,5
10980,1
19003,2
3428,0
25996,3
2974,0
22252,2
6777,0
11896,1
4601,0
2500,0
2997,0
35038,5
13938,1
16961,1
36266,5
4414,0
18731,2
25532,3
7823,0
32342,5
29127,5
9038,0
22515,2
29328,5
25561,3
29465,5
29095,5
4957,0
9581,1
4396,0
12252,1
34652,5
21114,2
486,0
4165,0
35843,5
36487,5
36457,5
20439,2
20081,2
20041,2
13594,1
23720,4
22375,2
16841,1
1573,0
27179,3
28128,5
13525,1
17529,2
35866,5
18340,2
31273,5
13188,1
32008,5
7044,0
5773,0
20879,2
28333,5
3051,0
8233,0
9563,1
20375,2
23724,4
29619,5
9,0
33678,5
27973,5
12115,1
5023,0
23085,2
8377,0
27993,5
10098,1
11343,1
33073,5
16385,1
10495,1
6373,0
25246,3
24282,3
36265,5
37056,5
35065,5
20409,2
6377,0
4032,0
34236,5
36664,5
15737,1
16033,1
12100,1
11327,1
13891,1
12379,1
16165,1
12290,1
4975,0
24762,3
30114,5
24964,3
3932,0
30098,5
32513,5
26528,3
30410,5
13662,1
3065,0
32501,5
36399,5
33472,5
25838,3
16642,1
28908,5
35327,5
9277,1
31690,5
36668,5
22996,2
29429,5
24585,3
18519,2
10546,1
15691,1
19379,2
15738,1
191,0
31048,5
23401,4
267,0
21072,2
36198,5
36963,5
15605,1
3639,0
26336,3
19164,2
14208,1
23039,2
9949,1
708,0
35496,5
28936,5
14585,1
25573,3
5632,0
5279,0
8592,0
32413,5
13758,1
32675,5
23512,4
2846,0
17016,1
16492,1
19387,2
14638,1
24116,4
36528,5
9438,1
30371,5
37175,5
21260,2
23903,4
21884,2
11606,1
17820,2
31932,5
24210,3
35295,5
13661,1
17743,2
37165,5
29505,5
21256,2
29395,5
19336,2
4667,0
31709,5
7118,0
610,0
22076,2
36365,5
35590,5
16908,1
19711,2
8740,0
25486,3
24725,3
28382,5
27228,3
24544,3
24332,3
4674,0
20426,2
12720,1
3921,0
18471,2
35801,5
28383,5
8307,0
9256,1
23867,4
814,0
8275,0
23985,4
28889,5
37177,5
16075,1
1552,0
25365,3
6687,0
18275,2
2200,0
36641,5
27559,3
34273,5
21436,2
22920,2
1356,0
22279,2
5223,0
4135,0
16423,1
30487,5
1952,0
20278,2
3048,0
19087,2
19046,2
9931,1
10408,1
32616,5
29380,5
1919,0
1243,0
33564,5
12150,1
21207,2
26381,3
36659,5
21978,2
4133,0
7165,0
23398,4
35190,5
29484,5
17731,2
6511,0
15598,1
21037,2
29977,5
5452,0
36326,5
4790,0
23175,4
19986,2
23956,4
14041,1
22732,2
36256,5
37039,5
18324,2
9744,1
23215,4
9795,1
290,0
11270,1
14617,1
13111,1
33107,5
3610,0
33516,5
530,0
15668,1
30402,5
33666,5
23494,4
22359,2
5341,0
29978,5
29200,5
2031,0
28892,5
6127,0
30435,5
35935,5
14182,1
24274,3
8517,0
26309,3
11075,1
7977,0
14168,1
11668,1
26805,3
5658,0
17489,1
34916,5
553,0
30728,5
35936,5
16675,1
9087,1
2244,0
36987,5
17876,2
24920,3
18633,2
4439,0
32430,5
18971,2
22009,2
32034,5
876,0
17665,2
29880,5
8578,0
14934,1
25091,3
22084,2
24155,3
11225,1
17041,1
18735,2
12005,1
22428,2
35127,5
5597,0
20198,2
1135,0
31948,5
9769,1
19880,2
27352,3
18560,2
20793,2
21474,2
333,0
20262,2
10277,1
16001,1
6608,0
25926,3
7378,0
8146,0
23590,4
12982,1
13193,1
3824,0
11809,1
4154,0
18119,2
3717,0
15025,1
23579,4
18195,2
27511,3
2368,0
6028,0
32384,5
14198,1
28553,5
28737,5
13606,1
17303,1
5501,0
19317,2
36873,5
30165,5
35090,5
5788,0
33407,5
11099,1
31149,5
35000,5
18871,2
27563,3
34158,5
31725,5
9994,1
27104,3
23049,2
9569,1
18856,2
31015,5
18434,2
22923,2
18044,2
34020,5
164,0
8402,0
13820,1
22997,2
34220,5
8570,0
29877,5
10832,1
1414,0
10569,1
29364,5
4480,0
5548,0
20057,2
12315,1
30586,5
33494,5
29927,5
2918,0
20014,2
7132,0
23654,4
24670,3
35076,5
19086,2
8846,0
23637,4
13598,1
2601,0
34638,5
8158,0
31159,5
14578,1
11787,1
34022,5
5067,0
23765,4
25990,3
7375,0
8027,0
2922,0
20063,2
25647,3
22993,2
993,0
24305,3
19789,2
22463,2
24705,3
34328,5
26171,3
20067,2
36038,5
25863,3
30158,5
29352,5
14869,1
1336,0
7059,0
26157,3
34206,5
24765,3
13363,1
12989,1
10356,1
17011,1
25517,3
19908,2
4460,0
13009,1
9135,1
24364,3
6024,0
36574,5
5756,0
28396,5
12353,1
6153,0
18028,2
17689,2
10347,1
1917,0
4657,0
655,0
12186,1
24591,3
36960,5
19872,2
4462,0
3671,0
18273,2
35335,5
15787,1
24782,3
3028,0
30056,5
25623,3
37303,5
36680,5
18359,2
6139,0
2892,0
3650,0
11418,1
7373,0
9095,1
36123,5
4179,0
4464,0
34981,5
7358,0
17033,1
751,0
11186,1
12621,1
974,0
24105,4
1791,0
35120,5
18790,2
10128,1
12866,1
17576,2
21570,2
22970,2
32810,5
14227,1
12426,1
28519,5
11489,1
3582,0
29466,5
22551,2
21572,2
7955,0
11221,1
31776,5
3973,0
14526,1
4299,0
7572,0
10692,1
30562,5
33217,5
24827,3
15664,1
23442,4
28116,5
7028,0
15698,1
8949,0
2828,0
10006,1
9631,1
11430,1
4830,0
35563,5
29207,5
14527,1
26567,3
34963,5
9127,1
14507,1
22562,2
23902,4
31801,5
5242,0
13575,1
27041,3
16992,1
20720,2
2734,0
22522,2
8606,0
25077,3
31352,5
18274,2
25674,3
1830,0
24289,3
6842,0
5416,0
14430,1
21275,2
26176,3
7157,0
19374,2
18957,2
11862,1
20575,2
30267,5
7255,0
7489,0
27586,3
34944,5
13074,1
12281,1
12439,1
19736,2
26237,3
2830,0
24195,3
19184,2
10941,1
2856,0
29029,5
16767,1
29510,5
38,0
10296,1
23275,4
1303,0
19378,2
7436,0
18296,2
22617,2
26099,3
36125,5
8941,0
2419,0
23611,4
5601,0
20861,2
1652,0
16336,1
2580,0
11020,1
3319,0
87,0
8190,0
14833,1
34345,5
13879,1
25942,3
15122,1
705,0
3569,0
2259,0
23707,4
4584,0
30748,5
11920,1
26806,3
1204,0
11410,1
8041,0
28948,5
34794,5
23862,4
6667,0
19470,2
35199,5
17165,1
14421,1
26549,3
18909,2
33012,5
1818,0
23643,4
13809,1
13025,1
26405,3
33956,5
12327,1
26506,3
32671,5
19969,2
33778,5
22287,2
18019,2
16447,1
29941,5
6869,0
26543,3
27742,3
34296,5
24469,3
18440,2
20363,2
33657,5
13697,1
4768,0
31121,5
24285,3
18424,2
13627,1
17969,2
19597,2
16831,1
13205,1
18446,2
27103,3
16370,1
17164,1
16106,1
13172,1
12770,1
14746,1
4162,0
27606,3
15434,1
20957,2
22919,2
5576,0
27022,3
32151,5
23233,4
34589,5
14238,1
35793,5
3585,0
29021,5
1819,0
30075,5
26812,3
23911,4
20179,2
28004,5
31766,5
35853,5
34264,5
11955,1
6624,0
15797,1
20827,2
8537,0
29195,5
19165,2
25138,3
13991,1
28255,5
14267,1
2472,0
10326,1
29401,5
16125,1
10335,1
30706,5
7883,0
149,0
28878,5
8588,0
17368,1
22253,2
36219,5
14076,1
25603,3
35613,5
30789,5
4828,0
29331,5
10784,1
21330,2
1179,0
10090,1
31214,5
7609,0
539,0
33019,5
17551,2
25851,3
24306,3
6556,0
34057,5
3330,0
15653,1
4847,0
22672,2
6891,0
27478,3
23549,4
16572,1
3265,0
7664,0
36427,5
30241,5
33302,5
22169,2
20708,2
9803,1
8295,0
24256,3
4063,0
26557,3
25386,3
18479,2
32699,5
20464,2
36618,5
35994,5
37006,5
5579,0
7227,0
15039,1
19773,2
33957,5
29641,5
23733,4
26262,3
8580,0
23552,4
21506,2
25678,3
22807,2
7586,0
18847,2
34701,5
2113,0
15062,1
9679,1
5687,0
34325,5
8125,0
6801,0
3696,0
5131,0
28926,5
34373,5
20721,2
20774,2
10765,1
33624,5
25043,3
24462,3
1789,0
13552,1
34194,5
13894,1
9427,1
26667,3
34501,5
26346,3
2564,0
7328,0
10037,1
36936,5
32854,5
8121,0
9227,1
28111,5
8068,0
3809,0
26291,3
11641,1
17732,2
28902,5
9794,1
24889,3
7930,0
12531,1
28791,5
36537,5
25999,3
23247,4
21755,2
34448,5
11080,1
15982,1
3635,0
17246,1
18864,2
6048,0
13687,1
19794,2
5749,0
19238,2
16985,1
33826,5
20106,2
35289,5
20332,2
21457,2
15678,1
6001,0
28529,5
21576,2
14424,1
12341,1
22335,2
22510,2
20634,2
12256,1
24787,3
22858,2
33475,5
24205,3
18379,2
14392,1
5523,0
21373,2
34999,5
12950,1
29909,5
9468,1
22093,2
7887,0
35037,5
20401,2
28015,5
3524,0
19871,2
5155,0
29962,5
19072,2
827,0
14997,1
23277,4
28215,5
33898,5
13233,1
32184,5
20185,2
5283,0
36904,5
2264,0
33750,5
16646,1
27290,3
28286,5
4001,0
37185,5
18342,2
20048,2
22793,2
12913,1
32949,5
34737,5
19222,2
3894,0
36342,5
9076,0
25954,3
29271,5
36358,5
6385,0
29156,5
29598,5
13940,1
28896,5
10890,1
3112,0
6526,0
18884,2
22584,2
7205,0
19788,2
13974,1
11657,1
33563,5
36838,5
11709,1
19439,2
29034,5
3480,0
14220,1
15603,1
5849,0
18426,2
22293,2
29579,5
21155,2
13107,1
36363,5
5254,0
17490,1
37107,5
34869,5
4218,0
1599,0
25550,3
12640,1
5872,0
20302,2
22880,2
5958,0
9081,1
5833,0
11435,1
23793,4
28371,5
32087,5
6527,0
4069,0
8291,0
27093,3
17031,1
3755,0
1955,0
35608,5
3246,0
16421,1
15216,1
32769,5
5838,0
14691,1
34476,5
35686,5
37046,5
13417,1
17643,2
28806,5
8269,0
22750,2
21346,2
23131,4
28475,5
8370,0
2402,0
11399,1
34262,5
11386,1
26302,3
23546,4
674,0
4679,0
23570,4
26697,3
21641,2
8842,0
35233,5
13511,1
18945,2
11756,1
11847,1
12421,1
30397,5
15190,1
9927,1
28160,5
174,0
547,0
20370,2
14250,1
2421,0
27554,3
10340,1
30710,5
6164,0
19025,2
8652,0
1485,0
19133,2
14103,1
235,0
2667,0
19145,2
34367,5
18654,2
31134,5
1585,0
3754,0
33103,5
6316,0
6203,0
6589,0
29097,5
2952,0
35750,5
33614,5
10167,1
17861,2
12170,1
15330,1
11860,1
27885,3
5487,0
3373,0
27450,3
4896,0
22966,2
9322,1
34987,5
37247,5
27863,3
25951,3
11570,1
22349,2
15,0
1902,0
25633,3
31865,5
14568,1
7836,0
21196,2
2547,0
7429,0
3795,0
26867,3
7991,0
24897,3
17603,2
8688,0
25747,3
21248,2
23141,4
1520,0
18886,2
32056,5
10118,1
9494,1
4954,0
29112,5
37077,5
12000,1
11982,1
30319,5
21371,2
33060,5
3249,0
11018,1
1290,0
37365,5
24066,4
596,0
1071,0
4028,0
616,0
30720,5
2590,0
26248,3
5974,0
6967,0
30716,5
21417,2
17419,1
31704,5
9463,1
10271,1
8196,0
34851,5
3783,0
24196,3
33076,5
34403,5
17629,2
31832,5
33576,5
26342,3
1017,0
1275,0
32923,5
7592,0
8718,0
2261,0
28595,5
28714,5
25601,3
12442,1
29552,5
18443,2
36766,5
33403,5
13419,1
2948,0
7602,0
9973,1
5796,0
32927,5
16796,1
28579,5
24397,3
2397,0
6605,0
32632,5
26544,3
6172,0
8101,0
32490,5
30574,5
15368,1
11747,1
29666,5
17526,2
6342,0
18447,2
24802,3
6607,0
19005,2
30507,5
36376,5
32964,5
14606,1
28593,5
35015,5
34340,5
10019,1
27241,3
7009,0
12538,1
19915,2
1,0
32840,5
13872,1
4463,0
17014,1
21872,2
36726,5
23326,4
8530,0
15665,1
6412,0
27284,3
33105,5
23813,4
27862,3
12237,1
7062,0
12036,1
2480,0
3498,0
3045,0
4815,0
12413,1
16508,1
8542,0
15954,1
24213,3
307,0
13110,1
31805,5
34365,5
14350,1
28468,5
25515,3
28996,5
29290,5
35651,5
541,0
29970,5
20019,2
27907,3
803,0
10855,1
8454,0
26677,3
29647,5
28568,5
9412,1
1338,0
34996,5
4319,0
18879,2
9085,1
32241,5
36273,5
33456,5
14433,1
21667,2
31697,5
31147,5
23172,4
856,0
11325,1
5594,0
4469,0
26393,3
21832,2
23573,4
13626,1
22170,2
425,0
29725,5
35074,5
26083,3
16320,1
21851,2
35809,5
15005,1
6087,0
24295,3
6966,0
