,Label
11656,1
31797,5
9944,1
14502,1
18800,2
36791,5
3248,6
11808,1
20056,2
15938,1
11057,1
34171,5
13269,1
1228,6
615,6
11843,1
2371,6
5384,6
34455,5
8120,6
7046,6
28401,5
21283,2
10580,1
28220,5
30417,5
21257,2
29738,5
19733,2
15617,1
8052,6
6456,6
33675,5
4523,6
31927,5
724,6
24733,3
36003,5
33733,5
33682,5
32353,5
19303,2
24909,3
25333,3
8581,6
36541,5
25290,3
6358,6
32833,5
24498,3
3709,6
16389,1
33515,5
4054,6
9851,1
6113,6
36384,5
27963,5
35136,5
19813,2
17314,1
35858,5
30028,5
33286,5
9057,6
22873,2
18778,2
30896,5
8640,6
28907,5
9316,1
11546,1
681,6
28152,5
34016,5
28921,5
9182,1
3012,6
13719,1
25032,3
32630,5
24406,3
24547,3
34591,5
8653,6
3381,6
8871,6
15044,1
27506,3
23618,4
5871,6
16689,1
26820,3
13570,1
16701,1
23240,4
18576,2
31552,5
6082,6
1149,6
16148,1
1623,6
23243,4
21740,2
26395,3
7603,6
2805,6
29302,5
11013,1
20626,2
35439,5
27883,3
33882,5
28477,5
18084,2
25480,3
15751,1
15262,1
10384,1
9159,1
10273,1
35262,5
871,6
9010,6
15981,1
18398,2
11911,1
26822,3
16403,1
12936,1
23715,4
8301,6
28564,5
4022,6
13227,1
19800,2
36874,5
27849,3
28123,5
621,6
29365,5
21948,2
14266,1
31085,5
9375,1
28849,5
16933,1
30809,5
3699,6
27307,3
37283,5
15154,1
2803,6
29471,5
16860,1
26305,3
14147,1
34093,5
3034,6
33519,5
24454,3
33649,5
24359,3
24468,3
30379,5
31522,5
22144,2
2404,6
18959,2
37193,5
33196,5
21157,2
1322,6
8880,6
22410,2
33279,5
5107,6
31713,5
1938,6
33338,5
12126,1
6676,6
21174,2
4574,6
34062,5
11537,1
29515,5
26903,3
4547,6
20701,2
12688,1
12812,1
35848,5
24379,3
23568,4
22397,2
17278,1
6681,6
23461,4
229,6
1827,6
35497,5
16155,1
21412,2
12603,1
27699,3
34534,5
35117,5
2850,6
20484,2
16764,1
32602,5
33134,5
1430,6
6157,6
10742,1
32362,5
22053,2
28410,5
5069,6
2279,6
22146,2
21078,2
33483,5
2761,6
16038,1
771,6
36551,5
21095,2
12840,1
18585,2
12320,1
18199,2
17837,2
32966,5
2438,6
24634,3
12643,1
34224,5
24114,4
2992,6
24724,3
12827,1
6287,6
22954,2
3241,6
31602,5
1232,6
25210,3
3035,6
27524,3
27331,3
31179,5
1077,6
17103,1
36558,5
7749,6
13212,1
32509,5
11217,1
9205,1
9535,1
11687,1
15855,1
17294,1
16365,1
23502,4
18213,2
22125,2
21482,2
3326,6
27595,3
31684,5
20298,2
4206,6
18533,2
22691,2
7382,6
6846,6
36658,5
31895,5
11880,1
14131,1
32387,5
12206,1
10788,1
13748,1
11094,1
14477,1
32195,5
22890,2
28440,5
14011,1
17538,2
35638,5
24047,4
25464,3
15060,1
2712,6
7002,6
14847,1
21310,2
15502,1
20300,2
15540,1
17160,1
31447,5
22087,2
35158,5
17080,1
17141,1
23090,2
23113,2
4708,6
34686,5
23571,4
21405,2
8711,6
34654,5
26307,3
34914,5
7137,6
2868,6
36164,5
8927,6
20882,2
31822,5
12697,1
17771,2
21574,2
5668,6
19369,2
8208,6
2820,6
12440,1
23312,4
12694,1
15018,1
30005,5
19426,2
9587,1
6330,6
17357,1
1021,6
20979,2
6756,6
35003,5
27006,3
18473,2
13414,1
16457,1
7446,6
10543,1
31402,5
36909,5
768,6
11587,1
6996,6
34940,5
28431,5
12096,1
37297,5
7730,6
33986,5
16630,1
35557,5
4338,6
1811,6
25430,3
19526,2
4611,6
14437,1
37351,5
18224,2
27919,5
3375,6
6058,6
20854,2
33176,5
12626,1
10705,1
17987,2
11674,1
25634,3
20558,2
18287,2
16851,1
10583,1
26002,3
29141,5
5154,6
1895,6
27983,5
31107,5
31937,5
25245,3
22580,2
36830,5
24396,3
10263,1
2035,6
6913,6
13225,1
37070,5
17622,2
9112,1
11114,1
23042,2
33816,5
8506,6
20907,2
36242,5
3892,6
14581,1
783,6
36313,5
18927,2
32045,5
4050,6
6997,6
28089,5
15775,1
24033,4
14819,1
24252,3
9071,6
23887,4
2867,6
22977,2
22512,2
565,6
17808,2
31762,5
29227,5
35676,5
22604,2
7993,6
33852,5
14014,1
36467,5
25477,3
3284,6
29158,5
11069,1
2643,6
9970,1
36795,5
32657,5
26795,3
33643,5
16585,1
16983,1
20550,2
22669,2
21907,2
12617,1
32190,5
26230,3
16844,1
22555,2
35152,5
22138,2
14792,1
36697,5
10433,1
225,6
3993,6
137,6
24124,4
29506,5
3630,6
23833,4
15378,1
23043,2
33861,5
33548,5
34072,5
10113,1
24269,3
31144,5
6045,6
31354,5
30764,5
1581,6
8021,6
27850,3
28638,5
7870,6
1121,6
4118,6
23373,4
19162,2
9521,1
21968,2
5068,6
30102,5
7763,6
36133,5
21379,2
33947,5
23290,4
6572,6
12022,1
9688,1
28148,5
2833,6
25218,3
18726,2
904,6
714,6
28505,5
7355,6
22955,2
20411,2
16668,1
24094,4
2409,6
2890,6
32352,5
18907,2
14142,1
29042,5
31036,5
12436,1
27196,3
7746,6
14772,1
4524,6
11314,1
28349,5
15544,1
11362,1
3205,6
36861,5
28150,5
33299,5
32584,5
27441,3
534,6
21690,2
22228,2
448,6
9680,1
727,6
16,6
19485,2
8448,6
28084,5
23016,2
12598,1
119,6
11027,1
29713,5
19600,2
5499,6
34082,5
6005,6
11154,1
21782,2
32403,5
11163,1
6381,6
10814,1
29346,5
879,6
12959,1
12939,1
35614,5
26580,3
6774,6
16687,1
20732,2
8162,6
6750,6
17759,2
5768,6
19510,2
36955,5
30990,5
20591,2
5141,6
32988,5
16065,1
8253,6
33240,5
29682,5
33414,5
19446,2
8646,6
37065,5
2572,6
4794,6
23626,4
22030,2
23727,4
15908,1
495,6
18940,2
21944,2
6494,6
14739,1
32506,5
12991,1
9181,1
12107,1
35727,5
1835,6
19161,2
6405,6
1387,6
8957,6
8790,6
20937,2
22149,2
15520,1
31347,5
3465,6
11765,1
29274,5
27326,3
29288,5
19873,2
1245,6
34793,5
15435,1
8186,6
15683,1
25244,3
10822,1
16312,1
27946,5
15396,1
32648,5
13033,1
17053,1
24557,3
467,6
33089,5
23177,4
13874,1
3479,6
24598,3
4684,6
2786,6
18356,2
29047,5
11328,1
29486,5
5048,6
29794,5
12105,1
34775,5
29033,5
17605,2
10901,1
31900,5
15036,1
1023,6
28819,5
11117,1
6656,6
12947,1
30343,5
18229,2
33307,5
5758,6
22185,2
14613,1
31564,5
24573,3
11397,1
29578,5
11424,1
31106,5
2577,6
29209,5
3884,6
13641,1
34150,5
9507,1
33734,5
29389,5
21790,2
5295,6
7304,6
5770,6
11286,1
32297,5
10124,1
11838,1
32122,5
18029,2
32880,5
4142,6
1477,6
10421,1
9014,6
3444,6
26234,3
4554,6
12472,1
4385,6
24906,3
6994,6
29601,5
30946,5
12201,1
12879,1
27003,3
25790,3
12655,1
8354,6
12678,1
2029,6
19758,2
12695,1
26744,3
10468,1
14145,1
21134,2
28815,5
3145,6
4910,6
16598,1
572,6
1808,6
11623,1
10527,1
31571,5
36252,5
35898,5
20286,2
17367,1
27303,3
11863,1
11530,1
7391,6
30736,5
10567,1
3870,6
1212,6
17674,2
24910,3
16470,1
16161,1
21724,2
4633,6
26706,3
21619,2
10867,1
7800,6
33313,5
5880,6
33973,5
34418,5
34079,5
5595,6
14154,1
20457,2
7821,6
17664,2
16773,1
23969,4
24829,3
12313,1
26013,3
34117,5
28498,5
1869,6
14915,1
6236,6
33096,5
4019,6
23160,4
35217,5
2780,6
8694,6
22703,2
29336,5
30678,5
10064,1
6270,6
21274,2
4128,6
20968,2
23699,4
28785,5
13007,1
27412,3
34870,5
16442,1
6887,6
18887,2
14979,1
6973,6
4384,6
12333,1
7889,6
34075,5
29853,5
35219,5
13123,1
3499,6
14174,1
29870,5
23897,4
31219,5
12580,1
28294,5
15728,1
29449,5
5476,6
16054,1
34827,5
22166,2
34519,5
2185,6
13325,1
35449,5
24664,3
15810,1
29658,5
31369,5
24768,3
11472,1
27138,3
28451,5
13467,1
22204,2
4530,6
1545,6
11438,1
12133,1
27239,3
9622,1
31054,5
12973,1
10130,1
6501,6
13785,1
28357,5
33873,5
14319,1
23569,4
3167,6
5324,6
16879,1
18997,2
26657,3
280,6
2705,6
2203,6
37214,5
7642,6
25180,3
17365,1
13295,1
15308,1
29104,5
14793,1
11538,1
12733,1
9717,1
21437,2
14766,1
9539,1
27371,3
29774,5
35571,5
7424,6
29679,5
27457,3
33684,5
21362,2
37378,5
2250,6
19053,2
4683,6
7440,6
4344,6
6703,6
2448,6
15534,1
15699,1
19516,2
4444,6
9988,1
29696,5
4884,6
18395,2
6726,6
26609,3
6728,6
2260,6
33984,5
3648,6
15275,1
29192,5
16222,1
23496,4
21269,2
33697,5
12706,1
10968,1
24743,3
3720,6
8481,6
31893,5
27402,3
14827,1
29881,5
17452,1
1157,6
33275,5
13849,1
17013,1
19108,2
396,6
28423,5
33963,5
1168,6
18956,2
2248,6
28311,5
11505,1
16021,1
22250,2
18214,2
11305,1
5903,6
21905,2
31241,5
20024,2
25302,3
18303,2
12786,1
10991,1
3571,6
35291,5
2209,6
3979,6
11782,1
3277,6
5168,6
2055,6
9848,1
31800,5
13448,1
12715,1
20754,2
2359,6
23449,4
20450,2
17411,1
19605,2
23595,4
18591,2
25523,3
36074,5
28731,5
30876,5
29999,5
24597,3
24754,3
16003,1
9523,1
23619,4
22128,2
16449,1
35696,5
18203,2
29631,5
12588,1
32475,5
22962,2
21211,2
8865,6
20395,2
4926,6
8781,6
24215,3
36331,5
36099,5
24831,3
20705,2
8739,6
2990,6
2787,6
7514,6
1805,6
2269,6
16775,1
1372,6
9935,1
31645,5
5292,6
3501,6
24239,3
25475,3
5651,6
198,6
4625,6
19475,2
6620,6
11593,1
13131,1
7729,6
1437,6
21678,2
15968,1
28961,5
19674,2
25818,3
12844,1
37386,5
23278,4
1401,6
5350,6
36077,5
25017,3
28912,5
9417,1
23293,4
9990,1
7552,6
3813,6
3890,6
1036,6
31327,5
36828,5
2065,6
13235,1
33369,5
35116,5
28931,5
36503,5
18201,2
13402,1
34860,5
33041,5
13600,1
28276,5
37311,5
31850,5
7194,6
1619,6
13280,1
15273,1
7652,6
36740,5
21410,2
9194,1
28794,5
35361,5
9376,1
9419,1
10464,1
13112,1
10541,1
32006,5
2183,6
33616,5
8167,6
26010,3
18362,2
30987,5
19956,2
34442,5
7106,6
30354,5
930,6
1370,6
20030,2
1846,6
29436,5
25528,3
4730,6
27671,3
35693,5
2959,6
5854,6
19306,2
15236,1
5829,6
16880,1
24637,3
3125,6
15770,1
5316,6
15320,1
29311,5
25226,3
22404,2
2040,6
863,6
7071,6
21172,2
24612,3
7878,6
9049,6
14195,1
15624,1
16105,1
10529,1
3736,6
2798,6
286,6
31301,5
25334,3
30018,5
37145,5
31422,5
31223,5
17462,1
9506,1
9058,6
28929,5
24989,3
26464,3
3923,6
18649,2
9319,1
37225,5
20886,2
23537,4
15798,1
23730,4
36801,5
24357,3
422,6
15129,1
22730,2
23933,4
12276,1
30965,5
2759,6
10564,1
36335,5
10532,1
33078,5
27898,3
37180,5
7450,6
2517,6
24559,3
15877,1
10536,1
1484,6
19106,2
27302,3
14873,1
8782,6
19235,2
23737,4
18618,2
10650,1
29169,5
6672,6
33623,5
34707,5
21374,2
779,6
28380,5
2453,6
25986,3
6544,6
13935,1
13208,1
35345,5
691,6
15604,1
24003,4
34982,5
35949,5
476,6
10704,1
11406,1
940,6
27716,3
6685,6
35226,5
26272,3
25262,3
14996,1
26164,3
24938,3
593,6
14496,1
2476,6
27676,3
17142,1
24471,3
35161,5
30290,5
11442,1
35542,5
19772,2
31359,5
30584,5
2568,6
9930,1
8299,6
31092,5
35790,5
3494,6
20261,2
37278,5
17351,1
12630,1
6273,6
11172,1
26162,3
25508,3
17845,2
6805,6
33264,5
24867,3
3295,6
3461,6
34110,5
24563,3
4134,6
14476,1
4577,6
27669,3
36260,5
36108,5
13175,1
32341,5
17227,1
22585,2
15076,1
23219,4
16364,1
15426,1
8501,6
17652,2
30060,5
978,6
35093,5
19672,2
32777,5
17176,1
25355,3
19639,2
14242,1
18416,2
9827,1
2440,6
26605,3
4408,6
23661,4
19984,2
20065,2
8911,6
27298,3
3152,6
9673,1
29520,5
25485,3
16452,1
6710,6
37345,5
8825,6
32930,5
12423,1
18860,2
36512,5
8628,6
3227,6
31328,5
33425,5
21643,2
31276,5
1959,6
17524,2
1223,6
12543,1
10346,1
310,6
23750,4
28581,5
13157,1
7183,6
35540,5
2584,6
9554,1
29182,5
35632,5
6064,6
32123,5
36696,5
2700,6
32577,5
8331,6
3957,6
21735,2
1001,6
26754,3
10060,1
24238,3
22809,2
23711,4
30606,5
21328,2
30670,5
30084,5
8773,6
12478,1
20681,2
14514,1
28272,5
35018,5
27262,3
23767,4
14372,1
29231,5
34598,5
9510,1
10510,1
33143,5
34228,5
36146,5
5771,6
13831,1
16113,1
31590,5
26220,3
17002,1
22987,2
10211,1
11041,1
18353,2
12696,1
9878,1
25896,3
33458,5
33780,5
23444,4
9094,1
1651,6
272,6
17173,1
16292,1
201,6
5227,6
32643,5
25868,3
29051,5
20445,2
35630,5
13273,1
4456,6
33508,5
15035,1
4668,6
21098,2
28104,5
30996,5
34453,5
4160,6
20140,2
14152,1
1046,6
4974,6
19023,2
25664,3
30032,5
8050,6
1427,6
16984,1
1530,6
20055,2
21738,2
34902,5
6183,6
33655,5
31074,5
14280,1
28168,5
3748,6
18850,2
32824,5
32984,5
30641,5
1972,6
16678,1
35805,5
31871,5
33909,5
3420,6
31985,5
16596,1
12669,1
25751,3
920,6
18598,2
14709,1
9735,1
1367,6
28071,5
17801,2
7621,6
14818,1
1156,6
35573,5
466,6
27,6
17663,2
29953,5
8252,6
4411,6
14057,1
33175,5
24100,4
6931,6
14063,1
37302,5
21228,2
28985,5
32716,5
11470,1
24948,3
29119,5
30080,5
23436,4
925,6
18607,2
10516,1
1571,6
21075,2
22131,2
7151,6
20342,2
721,6
22020,2
17090,1
32418,5
27673,3
22960,2
21858,2
30393,5
16280,1
17905,2
22913,2
23997,4
27647,3
10605,1
34744,5
15876,1
14729,1
13220,1
28228,5
14331,1
167,6
9337,1
23355,4
22926,2
18204,2
23145,4
1670,6
15014,1
34623,5
25746,3
31930,5
23152,4
25972,3
34722,5
9687,1
12220,1
10138,1
29642,5
21560,2
31033,5
8372,6
11173,1
12307,1
22625,2
1937,6
32048,5
24493,3
23007,2
7480,6
9672,1
16637,1
27580,3
6106,6
2589,6
34705,5
27275,3
25395,3
25961,3
31752,5
22003,2
3940,6
14540,1
9572,1
908,6
9757,1
30552,5
346,6
29781,5
4508,6
33736,5
10467,1
26731,3
605,6
21660,2
14481,1
4368,6
26491,3
8757,6
28818,5
24671,3
29083,5
31741,5
28898,5
14455,1
15822,1
30879,5
6152,6
8526,6
4597,6
14203,1
7129,6
18037,2
13084,1
18331,2
4634,6
21001,2
24770,3
5659,6
29244,5
3260,6
36417,5
35717,5
25163,3
24080,4
12459,1
28051,5
4770,6
5010,6
25832,3
21005,2
14701,1
27523,3
12461,1
22006,2
10310,1
10584,1
10853,1
23232,4
35435,5
22159,2
2796,6
7049,6
21543,2
24224,3
31255,5
24202,3
18100,2
13382,1
15370,1
7085,6
19649,2
33762,5
23966,4
23303,4
19903,2
17379,1
31178,5
31148,5
24125,4
36433,5
26651,3
4457,6
19298,2
34846,5
5502,6
21703,2
35528,5
35254,5
29000,5
13768,1
30271,5
22936,2
5122,6
3676,6
8808,6
2878,6
16274,1
22500,2
12730,1
21616,2
9193,1
16863,1
1050,6
23748,4
3253,6
2660,6
9610,1
47,6
27358,3
20640,2
10974,1
32520,5
3104,6
11001,1
3197,6
27291,3
37204,5
26417,3
12594,1
36706,5
14583,1
12340,1
23457,4
10354,1
37023,5
6554,6
7050,6
7516,6
14733,1
31540,5
16511,1
6796,6
30878,5
25702,3
32092,5
29918,5
8557,6
8535,6
21288,2
15765,1
25063,3
138,6
4749,6
2920,6
29229,5
22952,2
14286,1
32194,5
5662,6
20166,2
22045,2
29439,5
9244,1
32239,5
24734,3
30595,5
33673,5
23176,4
7580,6
32867,5
28109,5
32844,5
17720,2
18556,2
29719,5
19823,2
28350,5
7754,6
16376,1
6201,6
6680,6
29715,5
34470,5
22230,2
21297,2
8496,6
22123,2
3959,6
23024,2
18338,2
10094,1
18351,2
2060,6
1997,6
26251,3
25000,3
26365,3
33795,5
35041,5
6647,6
30364,5
16247,1
11666,1
13472,1
34287,5
25714,3
32818,5
13735,1
8853,6
13887,1
15058,1
30883,5
13927,1
35447,5
18537,2
28959,5
8151,6
20104,2
26545,3
5011,6
22235,2
16873,1
33212,5
4492,6
16116,1
31043,5
12523,1
18382,2
9850,1
2384,6
1274,6
33653,5
23327,4
15286,1
33284,5
33776,5
15495,1
30442,5
33362,5
1200,6
29720,5
15130,1
28088,5
2416,6
35567,5
16042,1
12166,1
6395,6
6786,6
37396,5
35438,5
18877,2
7492,6
12573,1
1764,6
22734,2
7216,6
19586,2
4473,6
37100,5
24929,3
3459,6
28950,5
8093,6
7825,6
5644,6
11248,1
1201,6
19143,2
35429,5
32544,5
16132,1
23909,4
36957,5
36942,5
23917,4
34208,5
30697,5
12245,1
21825,2
33389,5
32302,5
14535,1
18953,2
11168,1
32672,5
26772,3
18916,2
10018,1
27493,3
7457,6
11076,1
26661,3
11511,1
6050,6
27110,3
34562,5
25921,3
30293,5
32857,5
16962,1
680,6
7985,6
37310,5
11401,1
12895,1
21897,2
14722,1
25204,3
4188,6
32142,5
31541,5
36531,5
32349,5
32377,5
17980,2
31225,5
32057,5
36686,5
36371,5
17888,2
19309,2
18061,2
21329,2
17088,1
20777,2
4323,6
8722,6
11010,1
27359,3
29472,5
3555,6
28857,5
21419,2
22630,2
26710,3
23746,4
7055,6
21090,2
16799,1
9452,1
36195,5
34821,5
17997,2
21741,2
19389,2
18558,2
1543,6
15329,1
31664,5
36229,5
25966,3
13622,1
30423,5
7945,6
15929,1
8750,6
31202,5
5984,6
3605,6
20034,2
32660,5
7257,6
16688,1
20714,2
35597,5
23802,4
11312,1
24347,3
10033,1
25398,3
2322,6
36953,5
10980,1
19003,2
3428,6
25996,3
2974,6
22252,2
6777,6
11896,1
4601,6
2500,6
2997,6
35038,5
13938,1
16961,1
36266,5
4414,6
18731,2
25532,3
7823,6
32342,5
29127,5
9038,6
22515,2
29328,5
25561,3
29465,5
29095,5
4957,6
9581,1
4396,6
12252,1
34652,5
21114,2
486,6
4165,6
35843,5
36487,5
36457,5
20439,2
20081,2
20041,2
13594,1
23720,4
22375,2
16841,1
1573,6
27179,3
28128,5
13525,1
17529,2
35866,5
18340,2
31273,5
13188,1
32008,5
7044,6
5773,6
20879,2
28333,5
3051,6
8233,6
9563,1
20375,2
23724,4
29619,5
9,6
33678,5
27973,5
12115,1
5023,6
23085,2
8377,6
27993,5
10098,1
11343,1
33073,5
16385,1
10495,1
6373,6
25246,3
24282,3
36265,5
37056,5
35065,5
20409,2
6377,6
4032,6
34236,5
36664,5
15737,1
16033,1
12100,1
11327,1
13891,1
12379,1
16165,1
12290,1
4975,6
24762,3
30114,5
24964,3
3932,6
30098,5
32513,5
26528,3
30410,5
13662,1
3065,6
32501,5
36399,5
33472,5
25838,3
16642,1
28908,5
35327,5
9277,1
31690,5
36668,5
22996,2
29429,5
24585,3
18519,2
10546,1
15691,1
19379,2
15738,1
191,6
31048,5
23401,4
267,6
21072,2
36198,5
36963,5
15605,1
3639,6
26336,3
19164,2
14208,1
23039,2
9949,1
708,6
35496,5
28936,5
14585,1
25573,3
5632,6
5279,6
8592,6
32413,5
13758,1
32675,5
23512,4
2846,6
17016,1
16492,1
19387,2
14638,1
24116,4
36528,5
9438,1
30371,5
37175,5
21260,2
23903,4
21884,2
11606,1
17820,2
31932,5
24210,3
35295,5
13661,1
17743,2
37165,5
29505,5
21256,2
29395,5
19336,2
4667,6
31709,5
7118,6
610,6
22076,2
36365,5
35590,5
16908,1
19711,2
8740,6
25486,3
24725,3
28382,5
27228,3
24544,3
24332,3
4674,6
20426,2
12720,1
3921,6
18471,2
35801,5
28383,5
8307,6
9256,1
23867,4
814,6
8275,6
23985,4
28889,5
37177,5
16075,1
1552,6
25365,3
6687,6
18275,2
2200,6
36641,5
27559,3
34273,5
21436,2
22920,2
1356,6
22279,2
5223,6
4135,6
16423,1
30487,5
1952,6
20278,2
3048,6
19087,2
19046,2
9931,1
10408,1
32616,5
29380,5
1919,6
1243,6
33564,5
12150,1
21207,2
26381,3
36659,5
21978,2
4133,6
7165,6
23398,4
35190,5
29484,5
17731,2
6511,6
15598,1
21037,2
29977,5
5452,6
36326,5
4790,6
23175,4
19986,2
23956,4
14041,1
22732,2
36256,5
37039,5
18324,2
9744,1
23215,4
9795,1
290,6
11270,1
14617,1
13111,1
33107,5
3610,6
33516,5
530,6
15668,1
30402,5
33666,5
23494,4
22359,2
5341,6
29978,5
29200,5
2031,6
28892,5
6127,6
30435,5
35935,5
14182,1
24274,3
8517,6
26309,3
11075,1
7977,6
14168,1
11668,1
26805,3
5658,6
17489,1
34916,5
553,6
30728,5
35936,5
16675,1
9087,1
2244,6
36987,5
17876,2
24920,3
18633,2
4439,6
32430,5
18971,2
22009,2
32034,5
876,6
17665,2
29880,5
8578,6
14934,1
25091,3
22084,2
24155,3
11225,1
17041,1
18735,2
12005,1
22428,2
35127,5
5597,6
20198,2
1135,6
31948,5
9769,1
19880,2
27352,3
18560,2
20793,2
21474,2
333,6
20262,2
10277,1
16001,1
6608,6
25926,3
7378,6
8146,6
23590,4
12982,1
13193,1
3824,6
11809,1
4154,6
18119,2
3717,6
15025,1
23579,4
18195,2
27511,3
2368,6
6028,6
32384,5
14198,1
28553,5
28737,5
13606,1
17303,1
5501,6
19317,2
36873,5
30165,5
35090,5
5788,6
33407,5
11099,1
31149,5
35000,5
18871,2
27563,3
34158,5
31725,5
9994,1
27104,3
23049,2
9569,1
18856,2
31015,5
18434,2
22923,2
18044,2
34020,5
164,6
8402,6
13820,1
22997,2
34220,5
8570,6
29877,5
10832,1
1414,6
10569,1
29364,5
4480,6
5548,6
20057,2
12315,1
30586,5
33494,5
29927,5
2918,6
20014,2
7132,6
23654,4
24670,3
35076,5
19086,2
8846,6
23637,4
13598,1
2601,6
34638,5
8158,6
31159,5
14578,1
11787,1
34022,5
5067,6
23765,4
25990,3
7375,6
8027,6
2922,6
20063,2
25647,3
22993,2
993,6
24305,3
19789,2
22463,2
24705,3
34328,5
26171,3
20067,2
36038,5
25863,3
30158,5
29352,5
14869,1
1336,6
7059,6
26157,3
34206,5
24765,3
13363,1
12989,1
10356,1
17011,1
25517,3
19908,2
4460,6
13009,1
9135,1
24364,3
6024,6
36574,5
5756,6
28396,5
12353,1
6153,6
18028,2
17689,2
10347,1
1917,6
4657,6
655,6
12186,1
24591,3
36960,5
19872,2
4462,6
3671,6
18273,2
35335,5
15787,1
24782,3
3028,6
30056,5
25623,3
37303,5
36680,5
18359,2
6139,6
2892,6
3650,6
11418,1
7373,6
9095,1
36123,5
4179,6
4464,6
34981,5
7358,6
17033,1
751,6
11186,1
12621,1
974,6
24105,4
1791,6
35120,5
18790,2
10128,1
12866,1
17576,2
21570,2
22970,2
32810,5
14227,1
12426,1
28519,5
11489,1
3582,6
29466,5
22551,2
21572,2
7955,6
11221,1
31776,5
3973,6
14526,1
4299,6
7572,6
10692,1
30562,5
33217,5
24827,3
15664,1
23442,4
28116,5
7028,6
15698,1
8949,6
2828,6
10006,1
9631,1
11430,1
4830,6
35563,5
29207,5
14527,1
26567,3
34963,5
9127,1
14507,1
22562,2
23902,4
31801,5
5242,6
13575,1
27041,3
16992,1
20720,2
2734,6
22522,2
8606,6
25077,3
31352,5
18274,2
25674,3
1830,6
24289,3
6842,6
5416,6
14430,1
21275,2
26176,3
7157,6
19374,2
18957,2
11862,1
20575,2
30267,5
7255,6
7489,6
27586,3
34944,5
13074,1
12281,1
12439,1
19736,2
26237,3
2830,6
24195,3
19184,2
10941,1
2856,6
29029,5
16767,1
29510,5
38,6
10296,1
23275,4
1303,6
19378,2
7436,6
18296,2
22617,2
26099,3
36125,5
8941,6
2419,6
23611,4
5601,6
20861,2
1652,6
16336,1
2580,6
11020,1
3319,6
87,6
8190,6
14833,1
34345,5
13879,1
25942,3
15122,1
705,6
3569,6
2259,6
23707,4
4584,6
30748,5
11920,1
26806,3
1204,6
11410,1
8041,6
28948,5
34794,5
23862,4
6667,6
19470,2
35199,5
17165,1
14421,1
26549,3
18909,2
33012,5
1818,6
23643,4
13809,1
13025,1
26405,3
33956,5
12327,1
26506,3
32671,5
19969,2
33778,5
22287,2
18019,2
16447,1
29941,5
6869,6
26543,3
27742,3
34296,5
24469,3
18440,2
20363,2
33657,5
13697,1
4768,6
31121,5
24285,3
18424,2
13627,1
17969,2
19597,2
16831,1
13205,1
18446,2
27103,3
16370,1
17164,1
16106,1
13172,1
12770,1
14746,1
4162,6
27606,3
15434,1
20957,2
22919,2
5576,6
27022,3
32151,5
23233,4
34589,5
14238,1
35793,5
3585,6
29021,5
1819,6
30075,5
26812,3
23911,4
20179,2
28004,5
31766,5
35853,5
34264,5
11955,1
6624,6
15797,1
20827,2
8537,6
29195,5
19165,2
25138,3
13991,1
28255,5
14267,1
2472,6
10326,1
29401,5
16125,1
10335,1
30706,5
7883,6
149,6
28878,5
8588,6
17368,1
22253,2
36219,5
14076,1
25603,3
35613,5
30789,5
4828,6
29331,5
10784,1
21330,2
1179,6
10090,1
31214,5
7609,6
539,6
33019,5
17551,2
25851,3
24306,3
6556,6
34057,5
3330,6
15653,1
4847,6
22672,2
6891,6
27478,3
23549,4
16572,1
3265,6
7664,6
36427,5
30241,5
33302,5
22169,2
20708,2
9803,1
8295,6
24256,3
4063,6
26557,3
25386,3
18479,2
32699,5
20464,2
36618,5
35994,5
37006,5
5579,6
7227,6
15039,1
19773,2
33957,5
29641,5
23733,4
26262,3
8580,6
23552,4
21506,2
25678,3
22807,2
7586,6
18847,2
34701,5
2113,6
15062,1
9679,1
5687,6
34325,5
8125,6
6801,6
3696,6
5131,6
28926,5
34373,5
20721,2
20774,2
10765,1
33624,5
25043,3
24462,3
1789,6
13552,1
34194,5
13894,1
9427,1
26667,3
34501,5
26346,3
2564,6
7328,6
10037,1
36936,5
32854,5
8121,6
9227,1
28111,5
8068,6
3809,6
26291,3
11641,1
17732,2
28902,5
9794,1
24889,3
7930,6
12531,1
28791,5
36537,5
25999,3
23247,4
21755,2
34448,5
11080,1
15982,1
3635,6
17246,1
18864,2
6048,6
13687,1
19794,2
5749,6
19238,2
16985,1
33826,5
20106,2
35289,5
20332,2
21457,2
15678,1
6001,6
28529,5
21576,2
14424,1
12341,1
22335,2
22510,2
20634,2
12256,1
24787,3
22858,2
33475,5
24205,3
18379,2
14392,1
5523,6
21373,2
34999,5
12950,1
29909,5
9468,1
22093,2
7887,6
35037,5
20401,2
28015,5
3524,6
19871,2
5155,6
29962,5
19072,2
827,6
14997,1
23277,4
28215,5
33898,5
13233,1
32184,5
20185,2
5283,6
36904,5
2264,6
33750,5
16646,1
27290,3
28286,5
4001,6
37185,5
18342,2
20048,2
22793,2
12913,1
32949,5
34737,5
19222,2
3894,6
36342,5
9076,6
25954,3
29271,5
36358,5
6385,6
29156,5
29598,5
13940,1
28896,5
10890,1
3112,6
6526,6
18884,2
22584,2
7205,6
19788,2
13974,1
11657,1
33563,5
36838,5
11709,1
19439,2
29034,5
3480,6
14220,1
15603,1
5849,6
18426,2
22293,2
29579,5
21155,2
13107,1
36363,5
5254,6
17490,1
37107,5
34869,5
